Country_Code,Indicator_Name,Indicator_Code,2010,2011,2012,2013,2014,2015
CHE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.164023608,0.172828146,0.182651016,0.18300055,0.18339983,0
MMR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.034401102,0.035261507,0.0361678,0.034897938,0.033557529,0
CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.083505343,0.084161417,0.084829145,0.080625202,0.076322164,0
MDG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005016686,0.005103558,0.005193663,0.004988017,0.00477301,0
DMA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
TMP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.011088252,0.011626594,0.012221052,0.011996638,0.011751147,0
CRI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.010438577,0.010616933,0.010801842,0.010325332,0.009831904,0
TON,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.036410864,0.037391824,0.038429105,0.037412928,0.036320303,0
MRT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.007570697,0.007658507,0.007748549,0.007412831,0.007064609,0
MNG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.033587658,0.033556835,0.033526012,0.033888531,0.034310606,0
DJI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.026175052,0.026869641,0.027603513,0.026676517,0.025694833,0
DNK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.127605206,0.135222123,0.143823264,0.140125304,0.13614294,0
ZMB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005768724,0.005964423,0.006174273,0.006105499,0.006029096,0
CIV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.004697002,0.004708974,0.00472103,0.00443009,0.004139845,0
ZAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.01179745,0.012158807,0.012543746,0.012302602,0.012039295,0
MUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.020329108,0.021075351,0.021880037,0.020756141,0.019610174,0
MCO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
MEX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.009392872,0.009529807,0.009671063,0.009262207,0.008837174,0
CYP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.108254581,0.11225566,0.116572264,0.113535629,0.110267804,0
TGO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.006937405,0.006946016,0.006954664,0.006526127,0.006098609,0
HRV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.050361639,0.052936105,0.055793616,0.056123596,0.056503778,0
FSM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.030003755,0.032042148,0.03438241,0.035001051,0.035732491,0
SOM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005459263,0.005615093,0.005780399,0.005560937,0.005330687,0
CUW,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.018301342,0.01813782,0.017976895,0.017129042,0.016256769,0
MDA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.02434417,0.024604691,0.024871355,0.024521355,0.024134963,0
CUB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.013132214,0.013172823,0.013213761,0.012692376,0.012147099,0
CZE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.057781313,0.057822205,0.057863232,0.056663705,0.05535813,0
MHL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
COG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005035196,0.005060134,0.005085367,0.00489922,0.004703356,0
MNE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.04127919,0.044324444,0.047861965,0.046475925,0.044993582,0
ETH,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.008671893,0.009068163,0.00950324,0.00942047,0.009328042,0
TZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005081073,0.005139448,0.005199293,0.004951828,0.004697471,0
COL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.010641238,0.010848994,0.011065439,0.010964888,0.010852695,0
EST,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.034174874,0.036664485,0.039551175,0.040229808,0.041030744,0
MWI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.004357275,0.004451489,0.004550058,0.004324831,0.004094267,0
MOZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.003953425,0.004049107,0.004149728,0.004046194,0.003934516,0
TTO,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.017697449,0.018008212,0.0183307,0.017902263,0.01743857,0
ERI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.009534948,0.009974416,0.010457302,0.010274149,0.010073431,0
SSD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.007417137,0.007775819,0.008171735,0.008189375,0.008209536,0
MYS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.049967168,0.049979651,0.049992164,0.045824987,0.041855744,0
GNQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005428957,0.005503512,0.005580289,0.00534872,0.005107589,0
COM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.008358353,0.008462739,0.00856997,0.008325139,0.008063078,0
MDV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.056376786,0.061587424,0.06787234,0.071887743,0.077075316,0
SLV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.00902858,0.009279792,0.009545897,0.009055037,0.008554597,0
MAR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.019300333,0.019176141,0.019053307,0.018286433,0.017485766,0
THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.01459554,0.014433074,0.014273889,0.013419483,0.012563906,0
COD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005048192,0.005090239,0.005133074,0.004848722,0.004561263,0
SLB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.011167328,0.011517886,0.011891892,0.011625336,0.011336255,0
MLI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.003579553,0.003573399,0.003567255,0.003383642,0.003196465,0
EGY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.012228344,0.011945827,0.011675573,0.011195452,0.010695106,0
ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.008030211,0.008138951,0.008250889,0.007809894,0.007362227,0
MLT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.03549573,0.035701108,0.03590927,0.034637788,0.033296522,0
DOM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.006154747,0.006246124,0.006340436,0.006022353,0.005697195,0
NZL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.023477731,0.024311504,0.025208424,0.024342698,0.023427383,0
CPV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.008086492,0.008309889,0.008546436,0.008083309,0.007613917,0
LKA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.032642556,0.034187394,0.03588907,0.036175991,0.03650804,0
UZB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.035209483,0.035080973,0.034953158,0.033234639,0.031474144,0
IDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.012410446,0.012398796,0.012387147,0.011810139,0.011215776,0
TUV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
SXM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
JAM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.009421003,0.009679101,0.009952267,0.009616218,0.009260482,0
BWA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.014839785,0.01556187,0.016359394,0.016501668,0.016666568,0
BFA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005278056,0.005400121,0.005528213,0.005320632,0.005102654,0
LCA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.010955148,0.011139408,0.011330338,0.010829738,0.010311439,0
GUY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.006971392,0.007025766,0.0070811,0.006715334,0.006342614,0
SDN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.006871168,0.007216129,0.007598314,0.007493062,0.007376812,0
BRA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.009207801,0.009264176,0.009321353,0.008830575,0.008331526,0
NER,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.003038485,0.003049273,0.003060158,0.002909073,0.002754366,0
IRQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.0079897,0.007982201,0.007974701,0.007343914,0.006737615,0
KOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.333611691,0.343887991,0.35483871,0.346834857,0.33815726,0
GNB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005896951,0.006155359,0.006438006,0.006293416,0.006136621,0
SWZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.007345505,0.007365833,0.007386311,0.00749295,0.007618075,0
BRN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.028296207,0.028789368,0.029301001,0.027950311,0.026557557,0
KIR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.027112778,0.028566572,0.030188322,0.030660788,0.031216601,0
JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.133992957,0.137268389,0.140714601,0.13791358,0.134859561,0
BGR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.015067867,0.015112933,0.015158355,0.014859364,0.014533241,0
HKG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.191618203,0.186430782,0.181507824,0.17678287,0.171697998,0
TKM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.033370923,0.034375471,0.035444444,0.034548745,0.033583251,0
NOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.088402069,0.095745,0.104436078,0.099495385,0.094413953,0
HTI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.014750338,0.015096998,0.015461044,0.014810971,0.014134846,0
JOR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.023848966,0.024187562,0.024536574,0.024089123,0.023599515,0
NGA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.005348936,0.005399272,0.005450662,0.005236398,0.005012245,0
PRK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1,1,1,1,1,0
IRN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.02159547,0.021940946,0.022298336,0.021518269,0.020694643,0
HND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.008558246,0.008923531,0.00932217,0.008939757,0.008541151,0
SUR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.012951226,0.013108576,0.013270103,0.012672733,0.012055341,0
IRL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.046382028,0.049291426,0.052596867,0.052342031,0.0520551,0
KSV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
KWT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.050717278,0.052879122,0.055238095,0.055251369,0.055266477,0
BIH,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.049475216,0.053395542,0.058,0.05960502,0.061542513,0
ISL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.060299611,0.068174054,0.078436194,0.082030929,0.08654321,0
KEN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.006618169,0.00669611,0.006776061,0.00645606,0.006126886,0
KAZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.02127348,0.020793582,0.020334013,0.019992662,0.019617995,0
VCT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.011358305,0.011528741,0.011704704,0.01128465,0.010841995,0
BDI,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.020250406,0.020659713,0.021086727,0.020349271,0.019570619,0
WBG,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.010135832,0.010276431,0.010421261,0.009959855,0.009482231,0
VGB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
NIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.006552403,0.006710239,0.006876186,0.006571806,0.006256722,0
GIN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.004270575,0.004321458,0.004373668,0.004169084,0.003958434,0
GTM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.007288251,0.007436875,0.007591984,0.007246132,0.006889096,0
ITA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.096980731,0.098458218,0.099984328,0.096174828,0.09217923,0
IMY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
KGZ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.017341103,0.016279105,0.015338013,0.014692545,0.014021262,0
SWE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.112471847,0.114575858,0.116764275,0.10817542,0.099822001,0
IND,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.017706862,0.019195046,0.020959953,0.021363805,0.021842599,0
OMN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.054074174,0.056868577,0.059973679,0.062386811,0.065379593,0
GUM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.013063133,0.012893508,0.012727926,0.012119472,0.011494347,0
MNP,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
HUN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,0.033011414,0.033100088,0.033189409,0.032022994,0.030791869,0
MAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,,,,,,0
GNQ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.12022156,0.118629135,0.116967544,0.11495285,0.112925594,0
MWI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.101593721,0.107720836,0.115151661,0.118866289,0.122991307,0
ISL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.988606027,0.822867565,0.976913447,0.846284436,,0
ECU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.385542557,0.3798314,0.37389134,0.371758511,0.369549023,0
MLI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.130021356,0.126618312,0.123163883,0.122891485,0.122605961,0
EGY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.29394532,0.290091188,0.286067467,0.285660951,0.285230298,0
SDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.170710959,0.168522211,0.166234847,0.164885886,0.163500104,0
ALB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.687075611,0.668816542,0.650310078,0.645586013,0.640735221,0
MYS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.419280287,0.410704152,0.401887516,0.403579358,0.405347647,0
PRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.704360955,0.706436197,0.714307001,,,0
SLV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.319920556,0.315556646,0.311006071,0.309391486,0.307722406,0
JOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.365050813,0.357588422,0.349924396,0.347199797,0.344398518,0
ZAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.07855345,0.079902936,0.081397408,0.07915554,0.076947675,0
AUT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.737915734,0.704030967,0.718267049,0.726034955,0.70084114,0
USA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.46555724,0.445794728,0.431671705,0.421030405,,0
IND,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.225519679,0.224271613,0.222945679,0.223028898,0.223107101,0
MDV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.56597917,0.556714744,0.547111669,0.547556044,0.54799293,0
TZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.123328824,0.127622134,0.132558535,0.13259742,0.13263325,0
DOM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.285105404,0.279173866,0.273086094,0.270129806,0.26711455,0
RWA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.183496033,0.182400042,0.181234877,0.181305692,0.181372797,0
STP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.210082756,0.204981295,0.199782095,0.197531235,0.195236106,0
AFG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.141835038,0.139303143,0.136687658,0.136066998,0.135423448,0
TMP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.245943281,0.248219045,0.25069667,0.251317659,0.251959336,0
MUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.36073229,0.353822493,0.346706618,0.343534645,0.3402843,0
CYP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.942585741,0.941053772,0.939365097,0.933706048,0.927833568,0
IRL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
CUW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.508356802,0.501675187,0.494707357,0.4902475,0.485675985,0
URY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.446528684,0.437480323,0.428184973,0.423327329,0.418369598,0
VCT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.265279747,0.259975753,0.254520631,0.25159825,0.248619849,0
MEX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.423426928,0.414932754,0.406197797,0.403159004,0.400032256,0
PHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.238054528,0.232266907,0.22637029,0.224921041,0.223425558,0
SYC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.37381106,0.366001159,0.357987945,0.354823403,0.351582092,0
BHR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.568433213,0.557474123,0.546194414,0.542491096,0.538673572,0
SAU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.418177162,0.413352847,0.408298351,0.40527956,0.402177709,0
ISR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
IMY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
UKR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.303702326,0.311172619,0.299428021,0.295566635,,0
CZE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.59559616,0.583937066,0.575515384,0.580162229,0.603929428,0
ITA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
BHS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.284160397,0.279205279,0.274080911,0.271659882,0.26917715,0
JPN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.868013435,0.769310834,0.843624296,,,0
YEM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.169417103,0.166264634,0.163011902,0.161539141,0.160028785,0
THA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.323455256,0.317129503,0.310620296,0.308422779,0.306162172,0
MLT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.820189058,0.809653661,0.798629126,0.794383949,0.789970111,0
DMA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
IRN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.467636108,0.486826985,0.509180298,0.506184806,0.503089213,0
AZE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.401913287,0.39231386,0.382522258,0.3785771,0.374545539,0
IDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.231906982,0.226132976,0.220254544,0.219539049,0.218791136,0
MAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
MHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
POL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
VEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.38129863,0.371341529,0.361236705,0.358012601,0.354710962,0
IRQ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.264144422,0.255452607,0.246753438,0.245211442,0.243617737,0
DNK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.570500604,0.588427596,,,,0
MRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.189857294,0.185175906,0.180408602,0.178466429,0.176483788,0
SOM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.120872058,0.118068301,0.115203845,0.11412625,0.113022569,0
DJI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.144083977,0.143331037,0.142528872,0.141238742,0.139917035,0
JAM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.339572521,0.333090428,0.326413883,0.322824679,0.319162625,0
MKD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.480150243,0.471197016,0.461962058,0.459113617,0.456172368,0
ERI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.140757924,0.140839303,0.14092232,0.141226011,0.141539042,0
GHA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.149511355,0.145977519,0.14237104,0.140982735,0.139562161,0
GIN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.130526415,0.127474616,0.12435886,0.124079801,0.123787368,0
ATG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.315179433,0.308955888,0.302551618,0.300424599,0.298236203,0
LSO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.058233052,0.057432176,0.05659725,0.055227205,0.053868527,0
DEU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.68159997,0.663895578,,,,0
CHE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.843572401,0.868323043,,,,0
GNB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.135843134,0.133275786,0.130629596,0.129300893,0.127942641,0
KSV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,0
SEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.197259747,0.198357819,0.19954093,0.200783581,0.202085723,0
GEO,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.534984511,0.522721117,0.510178949,0.505648024,0.50100216,0
LBR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.144804789,0.14273564,0.140581665,0.14018381,0.139767841,0
WSM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.348456628,0.346641255,0.344712106,0.345558811,0.346433598,0
CUB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.47944529,0.468401537,0.457116391,0.453094445,0.448969646,0
ARG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.454466093,0.445949242,0.437160463,0.43319289,0.429120864,0
GUY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.204361332,0.197678322,0.190987894,0.188966745,0.186901533,0
GMB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.144816465,0.141489799,0.138090535,0.136986472,0.135852507,0
KOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.922849656,0.888215592,0.853863966,0.866796638,0.880650007,0
LBY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.356723636,0.344985451,0.333237336,0.330248432,0.327181038,0
SWZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.0619192,0.059664502,0.05742439,0.054985201,0.052655988,0
LBN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.640554228,0.636024094,0.63123836,0.636026214,0.641079168,0
GRD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.338490968,0.335522567,0.332392301,0.329927198,0.327386996,0
GUM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,0.684470274,0.680409746,0.676096067,0.679309562,0.682650577,0
